config,wl0,wl1,wl2,wl3,wl4,wl5,wl6,wl7,ipc0,ipc1,ipc2,ipc3,ipc4,ipc5,ipc6,ipc7,nrh
PARA,525.x264,525.x264,525.x264,525.x264,525.x264,525.x264,525.x264,525.x264,3.2665493844775666,3.266582249470454,3.2665387141675404,3.2665673107553426,3.266582676292894,3.266560481673942,3.2666142614629416,3.266556213512567,500
PARA,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,3.639348696334346,3.6392729373183275,3.6393656498327567,3.639376245849473,3.639169634652115,3.6391367909305723,3.6391579803604834,3.6390610407365225,500
PARA,h264_decode,h264_decode,h264_decode,h264_decode,h264_decode,h264_decode,h264_decode,h264_decode,0.029314645079806047,0.029313270461793103,0.02932642209196257,0.02925362864086669,0.028486513854789185,0.027035450455018418,0.022854470926581164,0.009441226857127522,500
PARA,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,0.1378235473239615,0.13811346160088883,0.13810241558028585,0.1374289951794911,0.1380654588221702,0.13792769606177863,0.13754691395122282,0.13710226434315767,500
PARA,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,0.14089730323576066,0.1408135868844558,0.1407438268462702,0.14083531509746972,0.14109666525199388,0.14105404735772284,0.14134173492728064,0.14063099360505307,500
PARA,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,1.8506364634899777,1.8506505740014834,1.850647697083616,1.850630572757578,1.8506537249217914,1.8506453681566557,1.850642491254974,1.8506415322897343,500
PARA,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,0.027598500920965288,0.02762697901319523,0.027630804646421307,0.027393431257676654,0.026357870952209633,0.024184958997488022,0.013930671857263233,0.0022211576247291053,500
PARA,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,0.1964358691614221,0.19639797627125935,0.1963350651709118,0.19639855022675312,0.1963635620453835,0.19630473146698416,0.19634713897714387,0.19638635439424326,500
PARA,526.blender,526.blender,526.blender,526.blender,526.blender,526.blender,526.blender,526.blender,3.0320888387475726,3.0741353563931195,3.0741395145343473,3.074147074819944,3.0321748929369368,3.0322223351556583,3.032128187706685,3.032184087049396,500
PARA,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,1.375582875731934,1.3754583783818877,1.3747934372860477,1.3738368273117882,1.3780600926806046,1.3777434799254233,1.3749560770281193,1.3724580498589853,500
PARA,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,1.1412928803137112,1.1423197434295025,1.1414889737415985,1.1396389587310294,1.1530910566027033,1.1433074099811193,1.1424334893501435,1.1422850342932245,500
PARA,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,0.4214201241223863,0.4206026310376982,0.42093242391276015,0.4183885587263904,0.4191102119203963,0.4194101894900269,0.41981403346626495,0.41950510110651856,500
PARA,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,0.541539525821926,0.5413449967628652,0.5704597937883683,0.540907609215629,0.5416478444040737,0.5415178837255833,0.5412033244604852,0.5411371252081565,500
PARA,557.xz,557.xz,557.xz,557.xz,557.xz,557.xz,557.xz,557.xz,1.2773928595680788,1.2773941649554268,1.277475234737352,1.2787400666192885,1.2798891226933453,1.277464464004526,1.2774391371787726,1.2785956641695864,500
PARA,544.nab,544.nab,544.nab,544.nab,544.nab,544.nab,544.nab,544.nab,2.7548713287758213,2.754801205280623,2.7548619180560814,2.7548798288360103,2.754866168050583,2.754895311223278,2.7549165618420917,2.7548968291137497,500
PARA,433.milc,433.milc,433.milc,433.milc,433.milc,433.milc,433.milc,433.milc,0.22916829490740198,0.22937797290482786,0.22946302064367738,0.22917589347911804,0.22916936418105754,0.22891679520955163,0.2290891921382234,0.2290947070646164,500
PARA,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,3.610275131847248,3.610254277429268,3.610285559146586,3.610306413925963,3.610264704608142,3.6102438503106256,3.610295986506158,3.6102334232522137,500
PARA,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,1.3919414939151278,1.3907729999780258,1.4239194430675144,1.4052981652033671,1.423923579274553,1.3569177948804902,1.4136311247194153,1.4184669186847385,500
PARA,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,0.45224042620584937,0.45085300938522677,0.45101122399160337,0.4521658291048292,0.4428591817808158,0.44697361584473555,0.4496281979468358,0.44533980308748383,500
PARA,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,2.6766864677224804,2.6767939417942936,2.6766996507442298,2.67676528119794,2.6767291697203683,2.6765987752740514,2.6766890469991265,2.676809991996338,1000
PARA,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,0.29014241268944574,0.28904768269316594,0.29009844908611504,0.2901428504397283,0.29009678278490497,0.2888934141153276,0.28888258482892665,0.2898095664816364,1000
PARA,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,2.033473247137927,2.068180122274118,2.014934208771202,2.038700737650856,2.0032195745001364,2.0063467972044045,2.003699630998676,2.0063253821588396,1000
PARA,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,2.1800347706825787,2.1796504520725817,2.179831760584718,2.179471073754783,2.179541567432139,2.179548978083589,2.179542897545355,2.179511165286978,1000
PARA,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,2.768244865210282,2.768661804970368,2.7686329830348138,2.7682053237681874,2.7686798956407026,2.7683966044840496,2.7683064785458464,2.7686857215001184,1000
PARA,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,1.9757910276958484,1.9758453693929856,1.9758171050912618,1.975875039971952,1.9530400122432172,1.9758867522878991,1.9758611415371772,1.975863015472035,1000
PARA,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,0.7399381873396813,0.7712317477980871,0.755123072072631,0.7547151812075679,0.7355781806326973,0.7399586866266082,0.7399612710190439,0.7399045718437128,1000
PARA,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,0.031615103105848884,0.03165847096813486,0.03167137565759071,0.03129320813625064,0.030131716084261954,0.02733664903631768,0.01225518099443472,0.002521889658502239,1000
PARA,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,3.656781508621301,3.656770811011795,3.6567922062933977,3.655015646390979,3.6550049591107285,3.654994271892977,3.654983584737724,3.6568029040280856,1000
PARA,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,0.5971255094525565,0.6028875031693796,0.5967621832281899,0.5974093796283545,0.5968999927249828,0.5967423690853463,0.5968842736417385,0.5962044859284056,1000
PARA,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,0.196149372831603,0.1960321616323752,0.19610027617429415,0.19598208811514603,0.19594220773932375,0.1960304923078419,0.19603877926213026,0.1960139128166339,1000
PARA,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,0.5977711219018629,0.6001420560252294,0.5967585507742464,0.5955312100279452,0.5976766872741603,0.5962048129515909,0.5956912034970981,0.5964741743503078,1000
PARA,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,0.08990038602110993,0.08985165326718546,0.08973773898106624,0.08970273493197409,0.08954257451599633,0.0892050483905809,0.08833142853674208,0.08648331093150365,1000
PARA,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6224155904250473,0.6213872081676726,0.6204678238044119,0.6198788860796254,0.6195038240236447,0.6181427569542791,0.6214052328683797,0.615739751338181,1000
PARA,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.4145239128379419,1.4133142569828183,1.4122607051338614,1.4127583037836098,1.414373142751267,1.4135973933264068,1.4080462181596396,1.414288408707174,1000
PARA,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.3406734610619786,3.340694442180196,3.340684174791545,3.340370826590795,3.3404074254851976,3.3403984988516378,3.3404154594961932,3.340550704482057,1000
PARA,510.parest,510.parest,510.parest,510.parest,510.parest,510.parest,510.parest,510.parest,0.421850805274377,0.41831020747182346,0.42165444520934436,0.4165003025624798,0.42145904942035556,0.419096722175804,0.42181748703109484,0.41860266211869945,1000
